id,timestamp,url,tweet,replies,retweets,quotes,likes
1.32E+18,10/30/2020 22:30,https://twitter.com/JoeBiden/status/1322304775740887042,Jill and I are praying for all those impacted by Hurricane Zeta. The entire nation stands with you as you rebuild and recover.,2524,8893,520,104813
1.32E+18,10/30/2020 23:32,https://twitter.com/JoeBiden/status/1322320377943527424,"More than 9 million cases of COVID-19 have been now confirmed in the United States — and more than 228,000 Americans have lost their lives.

It is as severe an indictment of a president’s record as one can possibly imagine, and it is utterly disqualifying.",5878,7984,885,50001
1.32E+18,10/31/2020 0:07,https://twitter.com/JoeBiden/status/1322329396263354368,Your vote will help determine the future of our country. I’m in Wisconsin to urge folks to use that power. Tune in. https://t.co/UOPVdn58z0,1968,2055,199,12323
1.32E+18,10/31/2020 1:01,https://twitter.com/JoeBiden/status/1322342775518457856,"This Domestic Violence Awareness Month, I recommit to ensuring domestic violence is treated like the crime it is, and to ensuring survivors receive the support they need. I've spent my entire career fighting domestic abuse — and will continue that fight as president. #DVAM",2262,6122,527,43360
1.32E+18,10/31/2020 1:18,https://twitter.com/JoeBiden/status/1322347053670825984,"Love will always win. Congratulations, @S10Bird and @mPinoe! https://t.co/isj9Q2R3R8",2786,9215,1119,140624
1.32E+18,10/31/2020 1:55,https://twitter.com/JoeBiden/status/1322356364828569602,"From the climate crisis to student debt and gun violence — there's so much on the line in this election, and young people have the power to own the outcome.

So vote, and let's build a better future together: https://t.co/eoxT07uII9 https://t.co/YDClI2GvBw",2171,2973,343,15242
1.32E+18,10/31/2020 2:30,https://twitter.com/JoeBiden/status/1322365174288797696,Let me be clear: Anyone who is responsible for plunging and ensnaring America in this crisis — anyone who could do so without an ounce of shame or a shred of empathy — should not be president. https://t.co/Rps7MFavJX,4464,10351,818,63401
1.32E+18,10/31/2020 3:00,https://twitter.com/JoeBiden/status/1322372724220600320,Alfonso vino aquí con un sueño. Y su futuro ha sido robado. Ya es suficiente. https://t.co/VHGK9dYNRA,1555,2149,468,11879
1.32E+18,10/31/2020 3:32,https://twitter.com/JoeBiden/status/1322380775715598336,"Moody’s Analytics projects that my plan will create 18.6 million jobs — over 7 million more jobs than President Trump’s plan.

We’re going to build back better and ensure everyone has a fair shot to get ahead. https://t.co/rt5RD9Fdi0",2948,4147,413,20815
1.32E+18,10/31/2020 11:00,https://twitter.com/JoeBiden/status/1322493526878253057,"This is your chance to be a part of history.

Vote: https://t.co/eoxT07uII9 https://t.co/4bH8iawiSE",1558,3087,334,18514
1.32E+18,10/31/2020 11:45,https://twitter.com/JoeBiden/status/1322504843244744704,"I believe every American deserves to retire with dignity.

https://t.co/mVwdWJ1owh https://t.co/iyekmiUqvP",1866,4187,489,24923
1.32E+18,10/31/2020 12:15,https://twitter.com/JoeBiden/status/1322512392937525249,"The future of this country is in your hands.

Make a plan to vote now. https://t.co/uoiVh9ZqzI",1925,3365,365,22667
1.32E+18,10/31/2020 12:45,https://twitter.com/JoeBiden/status/1322519943167021056,"President Trump still has no plan to address COVID-19.

He quit on you, on your family, on America. He just wants us to grow numb to the horrors of the death toll and the pain.

We cannot afford another four years of his failed leadership.",5945,17657,1763,116536
1.32E+18,10/31/2020 13:30,https://twitter.com/JoeBiden/status/1322531268152729601,"Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",4076,12683,1154,129728
1.32E+18,10/31/2020 14:18,https://twitter.com/JoeBiden/status/1322543347236438016,Be a patriot. Wear a mask. https://t.co/o2v9xP24A9,9662,11910,2359,91004
1.32E+18,10/31/2020 14:50,https://twitter.com/JoeBiden/status/1322551400191135744,"The urgency of this election couldn’t be greater — and the stakes couldn’t be higher. 

Don’t wait: go to https://t.co/eoxT07d7QB and vote early today.",2383,2468,286,14594
1.32E+18,10/31/2020 15:30,https://twitter.com/JoeBiden/status/1322561466357211136,"3 days.

Stay empowered, stay optimistic, stay united.",7379,22381,2371,208676
1.32E+18,10/31/2020 16:00,https://twitter.com/JoeBiden/status/1322569017412997122,Who let all these people into my basement? https://t.co/E17SPqmXib,18992,66780,18189,451512
1.32E+18,10/31/2020 17:03,https://twitter.com/JoeBiden/status/1322585061452034048,"Folks, we’re just three days from Election Day — and what you do between now and when polls close on Tuesday will determine the course of our country for generations to come. 

Sign up to help us get voters to the polls: https://t.co/WSKsQEip4U",1950,3689,285,25176
1.32E+18,10/31/2020 17:55,https://twitter.com/JoeBiden/status/1322598107809394689,"With just three days to go, @BarackObama and I are back together on the campaign trail in Michigan. Tune in. https://t.co/8jqYUvbTz9",3013,3203,431,18349
1.32E+18,10/31/2020 18:57,https://twitter.com/JoeBiden/status/1322613559491284994,"If you’re planning to vote early in-person, today is your last day to do so in many states. Head to https://t.co/eoxT07d7QB to find all the information you need to cast your ballot. https://t.co/CL7abyUo5p",1083,2939,213,11789
1.32E+18,10/31/2020 19:25,https://twitter.com/JoeBiden/status/1322620606098137088,President Obama and I left President Trump a playbook on how to deal with pandemics. He flat-out ignored it. And we're suffering every day because of it.,9917,22987,2397,158270
1.32E+18,10/31/2020 20:08,https://twitter.com/JoeBiden/status/1322631427297476608,".@BarackObama already voted, but he knows there's still more work to be done before Election Day.

Sign up to join him: https://t.co/UIiNehABm6 https://t.co/8qgmrxEDny",2165,3570,629,23725
1.32E+18,10/31/2020 20:45,https://twitter.com/JoeBiden/status/1322640738648313856,"As president, I will choose: 

Hope, not fear.
Peace, not violence.
Generosity, not greed.
 
I’ll appeal to the best in us, not the worst.",6265,15613,1870,133094
1.32E+18,10/31/2020 21:09,https://twitter.com/JoeBiden/status/1322646873081966593,"There is too much at stake on Tuesday to sit this election out. Tune in as @BarackObama, @StevieWonder, and I get out the vote in Detroit, Michigan. https://t.co/ihywYiR6lc",2118,2445,268,12961
1.32E+18,10/31/2020 23:20,https://twitter.com/JoeBiden/status/1322679745662881798,"Presidents lead by example.

Mask up. https://t.co/eSvTmjmaYK",4147,17201,1576,180683
1.32E+18,10/31/2020 23:42,https://twitter.com/JoeBiden/status/1322685282165026817,"I want to extend my prayers and condolences to the Chaldean Assyrian Community this 10th anniversary of Our Lady of Deliverance church massacre in Baghdad. The right to worship is fundamental, and as Americans we should be proud that people from around the world find a home here.",1214,3715,339,34085
1.32E+18,10/31/2020 23:55,https://twitter.com/JoeBiden/status/1322688553650827264,Happy Halloween! https://t.co/i2BT7k0xdI,1730,5216,372,74438
1.32E+18,11/1/2020 0:10,https://twitter.com/JoeBiden/status/1322692328591552512,"Tonight marks our last end-of-month fundraising deadline — and it’s our most important one yet.

With three days until Election Day, we can’t afford to fall short.

If you’re able, please chip in to help us reach our goal: https://t.co/avjGKglNpD",1376,1059,123,6230
1.32E+18,11/1/2020 0:23,https://twitter.com/JoeBiden/status/1322695600106659840,President Trump doesn’t care about you. He doesn’t even care about his own supporters. https://t.co/HUbImXyRtY,4446,16222,1381,72722
1.32E+18,11/1/2020 0:40,https://twitter.com/JoeBiden/status/1322699878196301832,"You’re absolutely right, Brayden — no one should ever underestimate the American people. https://t.co/aCsdIWmF62",1354,4940,809,25911
1.32E+18,11/1/2020 1:01,https://twitter.com/JoeBiden/status/1322705178622070784,"Vote for equality.
Vote for the planet.
Vote for justice.
Vote for the future.
 
https://t.co/eoxT07d7QB",6701,8663,1186,63883
1.32E+18,11/1/2020 1:20,https://twitter.com/JoeBiden/status/1322709944509124613,"Together, we can end the last four years of chaos.

https://t.co/eoxT07d7QB https://t.co/V2EMJnkqSC",2747,3241,492,15284
1.32E+18,11/1/2020 1:40,https://twitter.com/JoeBiden/status/1322714977715785729,"Un número récord de latinos son elegibles para votar en esta elección, así que ve a votar para lograr que tu voz se escuche. No dejes que los demás decidan por ti.

https://t.co/eeAbclJjDY https://t.co/vOsq6xw2eX",1060,1721,201,8630
1.32E+18,11/1/2020 2:04,https://twitter.com/JoeBiden/status/1322721017811345410,"The hard truth is that under President Trump, we’ve become weaker, sicker, poorer, more divided, and more violent.",6502,22859,2431,168198
1.32E+18,11/1/2020 2:22,https://twitter.com/JoeBiden/status/1322725547504328704,We can and will solve the climate crisis — together. https://t.co/3KbdJ5s5Z6,1262,2199,244,13888
1.32E+18,11/1/2020 2:41,https://twitter.com/JoeBiden/status/1322730450293587968,"The character of our nation is on the ballot.

Vote: https://t.co/eoxT07d7QB",5634,4116,593,35370
1.32E+18,11/1/2020 3:00,https://twitter.com/JoeBiden/status/1322735117387943939,"To all the heroes who have served in our armed forces, and the families and caregivers who sacrificed alongside them, I promise I’ll always have your back. https://t.co/TrvHFeMHK1",1740,3709,310,23793
1.32E+18,11/1/2020 3:20,https://twitter.com/JoeBiden/status/1322740143741005825,"The words of a president matter. And time and time again, Donald Trump has callously used his to incite violence, stoke the flames of hatred and division, and drive us further apart.

It’s time for it to end.",3962,13075,1260,87820
1.32E+18,11/1/2020 3:45,https://twitter.com/JoeBiden/status/1322746435071139840,".@BarackObama and I have seen the office of the presidency up close, we know what the job entails, and there's too much at stake to give Donald Trump another four years.

Vote: https://t.co/eoxT07uII9 https://t.co/7imuWqlZSN",2553,3332,344,26755
1.32E+18,11/1/2020 4:05,https://twitter.com/JoeBiden/status/1322751468827541510,"The issues we’re facing are far bigger than any political party.

It’s why I’ll be a president for all Americans — Democrats, Republicans, and Independents alike — because I believe we must work together if we’re going to get anything done.",2569,4867,402,37950
1.32E+18,11/1/2020 4:30,https://twitter.com/JoeBiden/status/1322757759591436288,Vote like your health care is on the ballot — because it is. https://t.co/eoxT07d7QB,2034,2768,240,19920
1.32E+18,11/1/2020 11:40,https://twitter.com/JoeBiden/status/1322865972819251200,"As president, I’ll build an economy that rewards work — not just wealth.",3085,3654,480,36995
1.32E+18,11/1/2020 12:01,https://twitter.com/JoeBiden/status/1322871257902145536,Let’s put dogs back in the White House. https://t.co/7pBihksfXT,2211,4211,1246,34240
1.32E+18,11/1/2020 12:20,https://twitter.com/JoeBiden/status/1322876039144636417,"We have in our hands the ultimate power: the power of the vote.

Don’t let it go to waste. Make your plan to vote today. https://t.co/uoiVh9ZqzI",918,1143,122,6954
1.32E+18,11/1/2020 12:40,https://twitter.com/JoeBiden/status/1322881072363917312,"We need to:

Build bridges, not walls.
Open our arms, not clench our fists.
Focus on the ties that bind us together, not tear each other apart.

We need to be what we are at our best: One America.",1281,2255,344,16696
1.32E+18,11/1/2020 13:01,https://twitter.com/JoeBiden/status/1322886357535150081,Jodie –– you have my word: I will always stand up for you and the millions of Americans with pre-existing conditions. https://t.co/p7VxJVFf9G,168,270,37,1648
